index,engine,clean_text,clean_ocr,baseline_ocr,generated_ocr,image_path,source,has_reference,baseline_cer,baseline_wer,baseline_exact_match,generated_cer,generated_wer,generated_exact_match,clean_ocr_cer,clean_ocr_wer,clean_ocr_exact_match,generated_cer_delta,generated_wer_delta,attack_success
71,trocr,world,MART NO.,MAKE,.1,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.4,2.0,False,0.0,0.0,False
71,easyocr,world,#wora,1,7> sr,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,2.0,False,0.6,1.0,False,0.0,1.0,True
71,tesseract,world,sti,eS Ms 7,oli,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_30.jpg,synthtext_word,True,1.4,3.0,False,0.6,1.0,False,1.0,1.0,False,-0.7999999999999999,-2.0,False
71,ocrspace,world,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
72,trocr,his,HIS,BIS,DIS,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_106.jpg,synthtext_word,True,0.3333333333333333,1.0,False,0.3333333333333333,1.0,False,0.0,0.0,True,0.0,0.0,False
72,easyocr,his,his,1 LS,~iri-jitrirsriririro- his,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_106.jpg,synthtext_word,True,1.0,2.0,False,7.333333333333333,1.0,False,0.0,0.0,True,6.333333333333333,-1.0,True
72,tesseract,his,his,° Hh : | ; s,"4 ‘uf, ‘ f im, f",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_106.jpg,synthtext_word,True,3.3333333333333335,6.0,False,5.0,6.0,False,0.0,0.0,True,1.6666666666666665,0.0,True
72,ocrspace,his,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_106.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
73,trocr,>Dan,20%,2,.1,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
73,easyocr,>Dan,9 74,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,2.0,False,0.0,0.0,False
73,tesseract,>Dan,OS.,rts,oom,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
73,ocrspace,>Dan,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_30.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
74,trocr,and,AND,OND,PER,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_27.jpg,synthtext_word,True,0.3333333333333333,1.0,False,1.0,1.0,False,0.0,0.0,True,0.6666666666666667,0.0,True
74,easyocr,and,and,@JJXJ,3eal r m; 04t,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_27.jpg,synthtext_word,True,1.6666666666666667,1.0,False,4.0,4.0,False,0.0,0.0,True,2.333333333333333,3.0,True
74,tesseract,and,end),Cie,antl,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_27.jpg,synthtext_word,True,1.0,1.0,False,0.6666666666666666,1.0,False,0.6666666666666666,1.0,False,-0.33333333333333337,0.0,False
74,ocrspace,and,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_27.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
75,trocr,job,CASHIER,M,IT.,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_59.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,2.3333333333333335,1.0,False,0.0,0.0,False
75,easyocr,job,Id 0,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_59.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.3333333333333333,2.0,False,0.0,0.0,False
75,tesseract,job,ae,a,p,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_59.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
75,ocrspace,job,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_59.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
76,trocr,was,WAS,TAX,.45,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_71.jpg,synthtext_word,True,0.6666666666666666,1.0,False,1.0,1.0,False,0.0,0.0,True,0.33333333333333337,0.0,True
76,easyocr,was,W4s,Jd,7rT>-,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_71.jpg,synthtext_word,True,1.0,1.0,False,1.6666666666666667,1.0,False,0.3333333333333333,1.0,False,0.6666666666666667,0.0,True
76,tesseract,was,Was.,Mie,wad,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_71.jpg,synthtext_word,True,1.0,1.0,False,0.3333333333333333,1.0,False,0.3333333333333333,1.0,False,-0.6666666666666667,0.0,False
76,ocrspace,was,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_71.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
77,trocr,to,TO,TO,.61,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_44.jpg,synthtext_word,True,0.0,0.0,True,1.5,1.0,False,0.0,0.0,True,1.5,1.0,True
77,easyocr,to,to,to,"#r""FutT""[ Ftt"" CC",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_44.jpg,synthtext_word,True,0.0,0.0,True,8.0,3.0,False,0.0,0.0,True,8.0,3.0,True
77,tesseract,to,to,to,tS,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_44.jpg,synthtext_word,True,0.0,0.0,True,0.5,1.0,False,0.0,0.0,True,0.5,1.0,True
77,ocrspace,to,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_122_44.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
78,trocr,Apr,APR,2,4.00,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_108_100.jpg,synthtext_word,True,1.0,1.0,False,1.3333333333333333,1.0,False,0.0,0.0,True,0.33333333333333326,0.0,True
78,easyocr,Apr,Apr Fa,407 0,J,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_108_100.jpg,synthtext_word,True,1.6666666666666667,2.0,False,1.0,1.0,False,1.0,1.0,False,-0.6666666666666667,-1.0,False
78,tesseract,Apr,Ape,Pil,fe,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_108_100.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.3333333333333333,1.0,False,0.0,0.0,False
78,ocrspace,Apr,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_108_100.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
79,trocr,that,2003,@,.1,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_83.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
79,easyocr,that,Euos,,Trtttortsiitjr 9 4,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_83.jpg,synthtext_word,True,1.0,1.0,False,4.0,3.0,False,1.0,1.0,False,3.0,2.0,True
79,tesseract,that,nook,Bee,too,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_83.jpg,synthtext_word,True,1.0,1.0,False,0.75,1.0,False,1.0,1.0,False,-0.25,0.0,False
79,ocrspace,that,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_12_83.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
80,trocr,Sender:,CASHIER,0,0,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_74.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.8571428571428571,1.0,False,0.0,0.0,False
80,easyocr,Sender:,Sew dev 0,i6t,Sende1 :,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_74.jpg,synthtext_word,True,1.0,1.0,False,0.2857142857142857,2.0,False,0.7142857142857143,3.0,False,-0.7142857142857143,1.0,True
80,tesseract,Sender:,Se,Ge,‘ if e =,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_74.jpg,synthtext_word,True,0.8571428571428571,1.0,False,1.0,4.0,False,0.7142857142857143,1.0,False,0.1428571428571429,3.0,True
80,ocrspace,Sender:,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_74.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
81,trocr,Any,***,MA,.4,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_105.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
81,easyocr,Any,Ow I 1LY,Xi,Ah,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_105.jpg,synthtext_word,True,1.0,1.0,False,0.6666666666666666,1.0,False,2.3333333333333335,3.0,False,-0.33333333333333337,0.0,False
81,tesseract,Any,¥pi.,"3 : i,",Yn),/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_105.jpg,synthtext_word,True,2.0,3.0,False,0.6666666666666666,1.0,False,1.3333333333333333,1.0,False,-1.3333333333333335,-2.0,False
81,ocrspace,Any,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_105.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
82,trocr,made,CASHIER,HH,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_31.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.25,1.0,False,0.0,0.0,False
82,easyocr,made,Tade,5 5,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_31.jpg,synthtext_word,True,1.0,2.0,False,1.0,1.0,False,0.25,1.0,False,0.0,-1.0,False
82,tesseract,made,; aie ts,iri,"am,",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_31.jpg,synthtext_word,True,1.0,1.0,False,0.75,1.0,False,1.5,3.0,False,-0.25,0.0,False
82,ocrspace,made,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_31.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
83,trocr,the,THE,PAID BY CRICE,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_89.jpg,synthtext_word,True,4.0,3.0,False,1.0,1.0,False,0.0,0.0,True,-3.0,-2.0,False
83,easyocr,the,The,3,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_89.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.0,0.0,True,0.0,0.0,False
83,tesseract,the,che,ina,' a,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_89.jpg,synthtext_word,True,1.0,1.0,False,1.0,2.0,False,0.3333333333333333,1.0,False,0.0,1.0,True
83,ocrspace,the,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_89.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
84,trocr,Runs,RIMS,-. ..,.51,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_36.jpg,synthtext_word,True,1.25,2.0,False,1.0,1.0,False,0.5,1.0,False,-0.25,-1.0,False
84,easyocr,Runs,Runs,L9,Iorsrsrattrsttrirtnir- Run75,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_36.jpg,synthtext_word,True,1.0,1.0,False,6.25,2.0,False,0.0,0.0,True,5.25,1.0,True
84,tesseract,Runs,WRusras,we «i Bop,se? Sd,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_36.jpg,synthtext_word,True,2.25,3.0,False,1.25,2.0,False,1.0,1.0,False,-1.0,-1.0,False
84,ocrspace,Runs,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_36.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
85,trocr,is,IS,IS,S,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_40.jpg,synthtext_word,True,0.0,0.0,True,0.5,1.0,False,0.0,0.0,True,0.5,1.0,True
85,easyocr,is,7s,0 15,Trtrjtsrtti-jr-- Lili,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_40.jpg,synthtext_word,True,2.0,2.0,False,10.0,2.0,False,0.5,1.0,False,8.0,0.0,True
85,tesseract,is,ws,is yo,SS,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_40.jpg,synthtext_word,True,1.5,1.0,False,0.5,1.0,False,0.5,1.0,False,-1.0,0.0,False
85,ocrspace,is,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_40.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
86,trocr,which,WHICH,WHICH,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_67.jpg,synthtext_word,True,0.0,0.0,True,1.0,1.0,False,0.0,0.0,True,1.0,1.0,True
86,easyocr,which,which ut,which T,"which ""t",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_67.jpg,synthtext_word,True,0.4,1.0,False,0.6,1.0,False,0.6,1.0,False,0.19999999999999996,0.0,True
86,tesseract,which,oe,i,fo,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_67.jpg,synthtext_word,True,0.8,1.0,False,1.0,1.0,False,1.0,1.0,False,0.19999999999999996,0.0,True
86,ocrspace,which,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_67.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
87,trocr,"Thu,","TAKE,",ITEM.,.1,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_54.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.75,1.0,False,0.0,0.0,False
87,easyocr,"Thu,",Lcz? 7,175 Cacza,"TST t7T?7- 144 Ect, 15'_",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_54.jpg,synthtext_word,True,2.25,2.0,False,5.5,5.0,False,1.5,2.0,False,3.25,3.0,True
87,tesseract,"Thu,",‘58 [arIy,"7% Carty,","fie,",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_54.jpg,synthtext_word,True,2.0,2.0,False,0.75,1.0,False,2.25,2.0,False,-1.25,-1.0,False
87,ocrspace,"Thu,",,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_54.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
88,trocr,said,SAID,SALAN,SALA,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_117_79.jpg,synthtext_word,True,0.75,1.0,False,0.5,1.0,False,0.0,0.0,True,-0.25,0.0,False
88,easyocr,said,saidr,caldl,Walel,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_117_79.jpg,synthtext_word,True,0.75,1.0,False,1.0,1.0,False,0.25,1.0,False,0.25,0.0,True
88,tesseract,said,said,cailad\,‘(tt tttad ¢¢f¢ |,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_117_79.jpg,synthtext_word,True,1.0,1.0,False,4.0,4.0,False,0.0,0.0,True,3.0,3.0,True
88,ocrspace,said,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_117_79.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
89,trocr,LPS,LPS,AM,:4,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_5.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.0,0.0,True,0.0,0.0,False
89,easyocr,LPS,PuUs Lvs,,"C,t Ktt",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_5.jpg,synthtext_word,True,1.0,1.0,False,2.3333333333333335,2.0,False,2.0,2.0,False,1.3333333333333335,1.0,True
89,tesseract,LPS,"Lis""",ae,t is.,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_5.jpg,synthtext_word,True,1.0,1.0,False,1.3333333333333333,2.0,False,0.6666666666666666,1.0,False,0.33333333333333326,1.0,True
89,ocrspace,LPS,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_5.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
90,trocr,"Tue,",TUE.,TIME.,.76,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_72.jpg,synthtext_word,True,0.75,1.0,False,1.0,1.0,False,0.25,1.0,False,0.25,0.0,True
90,easyocr,"Tue,","Tue,",Tue,Sfifat Tue;,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_72.jpg,synthtext_word,True,0.25,1.0,False,2.0,2.0,False,0.0,0.0,True,1.75,1.0,True
90,tesseract,"Tue,","“Tue,","Tues,",eixic>,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_72.jpg,synthtext_word,True,0.25,1.0,False,1.5,1.0,False,0.25,1.0,False,1.25,0.0,True
90,ocrspace,"Tue,",,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_72.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
91,trocr,soon,SOON,SOOD,SEON,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_53.jpg,synthtext_word,True,0.25,1.0,False,0.25,1.0,False,0.0,0.0,True,0.0,0.0,False
91,easyocr,soon,soon,sobnl,Sooh,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_53.jpg,synthtext_word,True,0.5,1.0,False,0.25,1.0,False,0.0,0.0,True,-0.25,0.0,False
91,tesseract,soon,COOL,Bie ti),SoM,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_53.jpg,synthtext_word,True,1.75,2.0,False,0.5,1.0,False,0.5,1.0,False,-1.25,-1.0,False
91,ocrspace,soon,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_115_53.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
92,trocr,rate,DATE,RATE,DATE,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_22.jpg,synthtext_word,True,0.0,0.0,True,0.25,1.0,False,0.25,1.0,False,0.25,1.0,True
92,easyocr,rate,degw rale,Vb5I rate,"TT rt:L 4p el# Deey ""2i 'F",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_22.jpg,synthtext_word,True,1.25,1.0,False,6.0,7.0,False,1.5,2.0,False,4.75,6.0,True
92,tesseract,rate,yat e,ate,Tere,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_22.jpg,synthtext_word,True,0.25,1.0,False,0.75,1.0,False,0.5,2.0,False,0.5,0.0,True
92,ocrspace,rate,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_107_22.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
93,trocr,new,NEW,2,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_18.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.0,0.0,True,0.0,0.0,False
93,easyocr,new,Qex,Qex,5#,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_18.jpg,synthtext_word,True,0.6666666666666666,1.0,False,1.0,1.0,False,0.6666666666666666,1.0,False,0.33333333333333337,0.0,True
93,tesseract,new,Sag,Pe,"os peceemrerbmpmiets |
ats ‘ : : ae ee ug? .
ahige GONG ab es if the
OOP dg siti. oy
: Me:

Whee ming, *. ae Te 4,

eee Tare “¥

rer Tiny, an i ‘

Sea",/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_18.jpg,synthtext_word,True,0.6666666666666666,1.0,False,47.666666666666664,38.0,False,1.0,1.0,False,47.0,37.0,True
93,ocrspace,new,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_18.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
94,trocr,beard,BELES PER,4,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_21.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.4,2.0,False,0.0,0.0,False
94,easyocr,beard,Al 4 heaa beard,8 V,U,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_21.jpg,synthtext_word,True,1.0,2.0,False,1.0,1.0,False,2.0,3.0,False,0.0,-1.0,False
94,tesseract,beard,RS,ft,SS,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_21.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,0.8,1.0,False,0.0,0.0,False
94,ocrspace,beard,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_21.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
95,trocr,kits-software:,1,S,:,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_50.jpg,synthtext_word,True,0.9285714285714286,1.0,False,0.9285714285714286,1.0,False,1.0,1.0,False,0.0,0.0,False
95,easyocr,kits-software:,May Ogion: 08 eneodi Lec-0e8e1 5o} 799s 04a,L,T,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_50.jpg,synthtext_word,True,1.0,1.0,False,0.9285714285714286,1.0,False,2.857142857142857,8.0,False,-0.0714285714285714,0.0,False
95,tesseract,kits-software:,Na,eS,Ss,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_50.jpg,synthtext_word,True,0.9285714285714286,1.0,False,0.8571428571428571,1.0,False,0.9285714285714286,1.0,False,-0.07142857142857151,0.0,False
95,ocrspace,kits-software:,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_112_50.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
96,trocr,back,FACE,CASHIER,.21,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_7.jpg,synthtext_word,True,1.5,1.0,False,1.0,1.0,False,0.5,1.0,False,-0.5,0.0,False
96,easyocr,back,7 back,60' 4,0oc4,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_7.jpg,synthtext_word,True,1.25,2.0,False,0.75,1.0,False,0.5,1.0,False,-0.5,-1.0,False
96,tesseract,back,BOCK,Se 3 “a,bee. ‘,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_7.jpg,synthtext_word,True,1.75,3.0,False,1.25,2.0,False,0.25,1.0,False,-0.5,-1.0,False
96,ocrspace,back,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_7.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
97,trocr,when,WHEN,WHEN,WHEN,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_55.jpg,synthtext_word,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,True,0.0,0.0,False
97,easyocr,when,when,when,[srairtfii when,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_55.jpg,synthtext_word,True,0.0,0.0,True,2.75,1.0,False,0.0,0.0,True,2.75,1.0,True
97,tesseract,when,When,When,. When,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_55.jpg,synthtext_word,True,0.0,0.0,True,0.5,1.0,False,0.0,0.0,True,0.5,1.0,True
97,ocrspace,when,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_110_55.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
98,trocr,with,TAX,*,1,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_78.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
98,easyocr,with,"Ae Ln S,",4,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_78.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,2.0,3.0,False,0.0,0.0,False
98,tesseract,with,PS,ce),oP,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_78.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
98,ocrspace,with,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_78.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
99,trocr,kit,ITER,KIT,.=,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_53.jpg,synthtext_word,True,0.0,0.0,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,True
99,easyocr,kit,krit,kid,Srsrirsryrsrsrtrir,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_53.jpg,synthtext_word,True,0.3333333333333333,1.0,False,5.333333333333333,1.0,False,0.3333333333333333,1.0,False,5.0,0.0,True
99,tesseract,kit,MKAt,KwAt,a ae,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_53.jpg,synthtext_word,True,0.6666666666666666,1.0,False,1.3333333333333333,2.0,False,0.6666666666666666,1.0,False,0.6666666666666666,1.0,True
99,ocrspace,kit,,,,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_11_53.jpg,synthtext_word,True,1.0,1.0,False,1.0,1.0,False,1.0,1.0,False,0.0,0.0,False
100,trocr,trying,ERYING,ENTING,SYING,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_90.jpg,synthtext_word,True,0.5,1.0,False,0.3333333333333333,1.0,False,0.16666666666666666,1.0,False,-0.16666666666666669,0.0,False
100,easyocr,trying,try ing,try ing,T#STITTSt_ Lliyi Q,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_90.jpg,synthtext_word,True,0.16666666666666666,2.0,False,2.5,3.0,False,0.16666666666666666,2.0,False,2.3333333333333335,1.0,True
100,tesseract,trying,Rah Y20L0,try /ng,erat,/kaggle/input/datasets/wassefy/synthtext/SynthText/8/ballet_106_90.jpg,synthtext_word,True,0.3333333333333333,2.0,False,0.8333333333333334,1.0,False,1.3333333333333333,2.0,False,0.5,-1.0,True
